"Forecast Date","Vintage Date","Vintage","Station ID","Max Temp","Min Temp","Max Wet Bulb","Min Wet Bulb"
"02/19/2024","02/16/2024","Actual","ALB",38,27,32,23
"02/19/2024","02/16/2024","Actual","ART",32,21,27,20
"02/19/2024","02/16/2024","Actual","BGM",32,25,29,23
"02/19/2024","02/16/2024","Actual","BUF",31,27,28,23
"02/19/2024","02/16/2024","Actual","ELM",36,27,31,24
"02/19/2024","02/16/2024","Actual","ELZ",30,23,28,21
"02/19/2024","02/16/2024","Actual","FOK",40,31,36,27
"02/19/2024","02/16/2024","Actual","FRG",41,32,34,27
"02/19/2024","02/16/2024","Actual","GFL",33,25,29,21
"02/19/2024","02/16/2024","Actual","HPN",38,31,32,26
"02/19/2024","02/16/2024","Actual","IAG",32,28,29,24
"02/19/2024","02/16/2024","Actual","ISP",39,33,35,28
"02/19/2024","02/16/2024","Actual","ITH",33,26,30,23
"02/19/2024","02/16/2024","Actual","JFK",43,34,33,29
"02/19/2024","02/16/2024","Actual","LGA",42,37,34,29
"02/19/2024","02/16/2024","Actual","MSS",28,16,25,15
"02/19/2024","02/16/2024","Actual","MSV",33,24,30,22
"02/19/2024","02/16/2024","Actual","NYC",42,36,33,29
"02/19/2024","02/16/2024","Actual","PLB",29,20,25,18
"02/19/2024","02/16/2024","Actual","POU",38,28,33,25
"02/19/2024","02/16/2024","Actual","ROC",34,28,31,25
"02/19/2024","02/16/2024","Actual","SLK",25,7,24,7
"02/19/2024","02/16/2024","Actual","SWF",37,28,32,25
"02/19/2024","02/16/2024","Actual","SYR",36,28,32,25
"02/19/2024","02/16/2024","Actual","UCA",32,25,30,23
"02/19/2024","02/17/2024","Actual","ALB",34,22,27,19
"02/19/2024","02/17/2024","Actual","ART",26,10,23,8
"02/19/2024","02/17/2024","Actual","BGM",27,16,23,14
"02/19/2024","02/17/2024","Actual","BUF",26,22,23,18
"02/19/2024","02/17/2024","Actual","ELM",29,14,25,13
"02/19/2024","02/17/2024","Actual","ELZ",23,16,21,14
"02/19/2024","02/17/2024","Actual","FOK",34,25,32,21
"02/19/2024","02/17/2024","Actual","FRG",35,27,32,22
"02/19/2024","02/17/2024","Actual","GFL",30,19,26,15
"02/19/2024","02/17/2024","Actual","HPN",33,25,29,21
"02/19/2024","02/17/2024","Actual","IAG",28,21,24,17
"02/19/2024","02/17/2024","Actual","ISP",34,26,32,21
"02/19/2024","02/17/2024","Actual","ITH",29,16,26,15
"02/19/2024","02/17/2024","Actual","JFK",35,27,31,23
"02/19/2024","02/17/2024","Actual","LGA",37,29,32,24
"02/19/2024","02/17/2024","Actual","MSS",20,-1,18,-2
"02/19/2024","02/17/2024","Actual","MSV",27,14,25,13
"02/19/2024","02/17/2024","Actual","NYC",36,28,31,23
"02/19/2024","02/17/2024","Actual","PLB",25,11,21,9
"02/19/2024","02/17/2024","Actual","POU",34,24,30,20
"02/19/2024","02/17/2024","Actual","ROC",28,19,25,16
"02/19/2024","02/17/2024","Actual","SLK",17,5,15,4
"02/19/2024","02/17/2024","Actual","SWF",32,23,28,20
"02/19/2024","02/17/2024","Actual","SYR",29,19,25,16
"02/19/2024","02/17/2024","Actual","UCA",26,19,24,18
"02/19/2024","02/18/2024","Actual","ALB",34,18,27,16
"02/19/2024","02/18/2024","Actual","ART",31,15,30,13
"02/19/2024","02/18/2024","Actual","BGM",29,15,24,13
"02/19/2024","02/18/2024","Actual","BUF",31,20,28,19
"02/19/2024","02/18/2024","Actual","ELM",33,16,27,14
"02/19/2024","02/18/2024","Actual","ELZ",28,13,24,11
"02/19/2024","02/18/2024","Actual","FOK",38,19,31,17
"02/19/2024","02/18/2024","Actual","FRG",40,20,32,18
"02/19/2024","02/18/2024","Actual","GFL",28,14,25,11
